common,strat_id,psu_id,YEAR,ST,MODE_FX,AREA_X,ID_CODE,SUB_REG,WAVE,MONTH,kod,SP_CODE,CLAIM,RELEASE,HARVEST,CLAIM_UNADJ,HARVEST_UNADJ,RELEASE_UNADJ,tot_len_a,wgt_a,tot_len_b1,wgt_b1,tot_cat,wgt_ab1,tot_len,landing,var_id,arx_method,alt_flag,fl_reg,wp_catch_precal,wp_int,wp_catch,date_published
INSHORE LIZARDFISH,201317128701we,1549520130113103892,2013,12,7,5,1549520130113001,7,1,01,we,8762020101,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128701we,,0,8,645.55282219,1556.4268666,1556.4268666,05/04/2021
INSHORE LIZARDFISH,201317128702we,1546620130224103888,2013,12,7,5,1546620130224020,7,1,02,we,8762020101,0,2,0,0,0,2,0,0,0,0,2,0,0,0,201317128702we,,0,8,180.78169209,435.86438306,435.86438306,05/04/2021
INSHORE LIZARDFISH,201317128702wd,1546620130211103892,2013,12,7,5,1546620130211006,7,1,02,wd,8762020101,0,2,0,0,0,2,0,0,0,0,2,0,0,0,201317128702wd,,0,8,655.98488871,1581.5785631,1581.5785631,05/04/2021
INSHORE LIZARDFISH,201317128702wd,1546620130211103892,2013,12,7,5,1546620130211004,7,1,02,wd,8762020101,0,2,0,0,0,2,0,0,0,0,2,0,0,0,201317128702wd,,0,8,655.98488871,1581.5785631,1581.5785631,05/04/2021
INSHORE LIZARDFISH,201317128702we,154662013020957725,2013,12,7,5,1546620130209012,7,1,02,we,8762020101,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128702we,,0,8,266.05396896,641.45571213,641.45571213,05/04/2021
INSHORE LIZARDFISH,201317128702wd,1546420130212103892,2013,12,7,5,1546420130212006,7,1,02,wd,8762020101,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128702wd,,0,8,789.42097258,1903.2927571,1903.2927571,05/04/2021
INSHORE LIZARDFISH,201317128702we,10009201302021031451,2013,12,7,5,1000920130202003,7,1,02,we,8762020101,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128702we,,0,8,451.92027624,1089.5790946,1089.5790946,05/04/2021
INSHORE LIZARDFISH,201317128701we,1000920130106103770,2013,12,7,5,1000920130106004,7,1,01,we,8762020101,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128701we,,0,8,241.42589265,582.07745782,582.07745782,05/04/2021
INSHORE LIZARDFISH,201317128701we,100092013010557725,2013,12,7,5,1000920130105016,7,1,01,we,8762020101,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128701we,,0,8,225.29237212,543.1795645,543.1795645,05/04/2021
INSHORE LIZARDFISH,201317128701wd,155042013011571759,2013,12,7,5,1550420130115012,7,1,01,wd,8762020101,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128701wd,,0,8,620.62824475,1249.9411096,1249.9411096,05/04/2021
INSHORE LIZARDFISH,201317128702we,1297920130209103732,2013,12,7,5,1297920130209007,7,1,02,we,8762020101,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128702we,,0,8,364.42933482,878.63856869,878.63856869,05/04/2021
INSHORE LIZARDFISH,201317128701wd,1546620130114103888,2013,12,7,5,1546620130114006,7,1,01,wd,8762020101,0,2,0,0,0,2,0,0,0,0,2,0,0,0,201317128701wd,,0,8,1756.9796857,4236.0753343,4236.0753343,05/04/2021
INSHORE LIZARDFISH,201317128701wd,1546620130114103888,2013,12,7,5,1546620130114007,7,1,01,wd,8762020101,0,2,0,0,0,2,0,0,0,0,2,0,0,0,201317128701wd,,0,8,1756.9796857,4236.0753343,4236.0753343,05/04/2021
INSHORE LIZARDFISH,201317128702we,1546620130202115776,2013,12,7,5,1546620130202001,7,1,02,we,8762020101,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128702we,,0,8,183.5186177,442.46310651,442.46310651,05/04/2021
INSHORE LIZARDFISH,201317128702we,1546420130210103749,2013,12,7,5,1546420130210007,7,1,02,we,8762020101,0,2,0,0,0,2,0,0,0,0,2,0,0,0,201317128702we,,0,8,309.53292992,746.28342048,746.28342048,05/04/2021
KINGFISH GENUS,201317128702we,1546620130224103888,2013,12,7,5,1546620130224001,7,1,02,we,8835440600,0,2,0,0,0,2,0,0,0,0,2,0,0,0,201317128702we,,0,8,180.78169209,526.44157347,526.44157347,05/04/2021
KINGFISH GENUS,201317128702we,154662013021681558,2013,12,7,5,1546620130216001,7,1,02,we,8835440600,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128702we,,0,8,360.34487063,868.79093179,868.79093179,05/04/2021
KINGFISH GENUS,201317128702we,1546620130202115776,2013,12,7,5,1546620130202025,7,1,02,we,8835440600,0,0,1,0,1,0,0,0,0,0,1,0,0,1,201317128702we,,0,8,183.5186177,442.46310651,442.46310651,05/04/2021
KINGFISH GENUS,201317128702wd,154642013022781558,2013,12,7,5,1546420130227004,7,1,02,wd,8835440600,0,0,5,0,5,0,0,0,0,0,5,0,0,5,201317128702wd,,0,8,727.38033998,2118.1528187,2118.1528187,05/04/2021
KINGFISH GENUS,201317128702wd,154642013022781558,2013,12,7,5,1546420130227002,7,1,02,wd,8835440600,0,2,0,0,0,2,0,0,0,0,2,0,0,0,201317128702wd,,0,8,727.38033998,2118.1528187,2118.1528187,05/04/2021
KINGFISH GENUS,201317128701we,1528120130105129150,2013,12,7,5,1528120130105006,7,1,01,we,8835440600,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128701we,,0,8,524.41461132,902.69554889,902.69554889,05/04/2021
KINGFISH GENUS,201317128702wd,154642013022781558,2013,12,7,5,1546420130227005,7,1,02,wd,8835440600,0,0,4,0,4,0,0,0,0,0,4,0,0,4,201317128702wd,,0,8,727.38033998,2118.1528187,2118.1528187,05/04/2021
KINGFISH GENUS,201317128701wd,147672013012471305,2013,12,7,5,1476720130124004,7,1,01,wd,8835440600,0,0,2,0,2,0,0,0,0,0,2,0,0,2,201317128701wd,,0,8,768.02453325,1546.796243,1546.796243,05/04/2021
KINGFISH GENUS,201317128702wd,154642013022781558,2013,12,7,5,1546420130227003,7,1,02,wd,8835440600,0,20,0,0,0,20,0,0,0,0,20,0,0,0,201317128702wd,,0,8,727.38033998,1753.7128868,1753.7128868,05/04/2021
KINGFISH GENUS,201317128701wd,1000920130123103338,2013,12,7,5,1000920130123003,7,1,01,wd,8835440600,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128701wd,,0,8,900.17920598,2170.3306884,2170.3306884,05/04/2021
LADYFISH,201317128702wd,155042013022221939,2013,12,7,5,1550420130222005,7,1,02,wd,8738010101,0,3,0,0,0,3,0,0,0,0,3,0,0,0,201317128702wd,,0,8,2257.5982014,4546.7875893,4546.7875893,05/04/2021
LADYFISH,201317128702we,155332013021751259,2013,12,7,5,1553320130217004,7,1,02,we,8738010101,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128702we,,0,8,1645.2667082,4201.0498113,4201.0498113,05/04/2021
LADYFISH,201317128702we,155332013021751259,2013,12,7,5,1553320130217003,7,1,02,we,8738010101,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128702we,,0,8,1645.2667082,4201.0498113,4201.0498113,05/04/2021
LADYFISH,201317128702wd,155042013021171759,2013,12,7,5,1550420130211005,7,1,02,wd,8738010101,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128702wd,,0,8,643.43133079,1295.8663715,1295.8663715,05/04/2021
LADYFISH,201317128702wd,155042013021815500,2013,12,7,5,1550420130218001,7,1,02,wd,8738010101,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128702wd,,0,8,2258.4698483,4548.5430803,4548.5430803,05/04/2021
LADYFISH,201317128702wd,1550420130211713195,2013,12,7,5,1550420130211001,7,1,02,wd,8738010101,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128702wd,,0,8,2257.5982014,4546.7875893,4546.7875893,05/04/2021
LADYFISH,201317128702we,155042013021015500,2013,12,7,5,1550420130210010,7,1,02,we,8738010101,0,3,0,0,0,3,0,0,0,0,3,0,0,0,201317128702we,,0,8,184.98754269,372.56366645,372.56366645,05/04/2021
LADYFISH,201317128702we,155042013021015500,2013,12,7,5,1550420130210007,7,1,02,we,8738010101,0,2,0,0,0,2,0,0,0,0,2,0,0,0,201317128702we,,0,8,184.98754269,372.56366645,372.56366645,05/04/2021
LADYFISH,201317128702we,155042013021015500,2013,12,7,5,1550420130210006,7,1,02,we,8738010101,0,2,0,0,0,2,0,0,0,0,2,0,0,0,201317128702we,,0,8,184.98754269,372.56366645,372.56366645,05/04/2021
LADYFISH,201317128702we,155042013021015500,2013,12,7,5,1550420130210003,7,1,02,we,8738010101,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128702we,,0,8,184.98754269,372.56366645,372.56366645,05/04/2021
LADYFISH,201317128702we,155042013020315500,2013,12,7,5,1550420130203008,7,1,02,we,8738010101,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128702we,,0,8,317.46368535,639.36972653,639.36972653,05/04/2021
LADYFISH,201317128702we,155042013020315500,2013,12,7,5,1550420130203007,7,1,02,we,8738010101,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128702we,,0,8,317.46368535,639.36972653,639.36972653,05/04/2021
LADYFISH,201317128702wd,155042013021815118,2013,12,7,5,1550420130218011,7,1,02,wd,8738010101,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128702wd,,0,8,4017.2067353,8090.6273388,8090.6273388,05/04/2021
LADYFISH,201317128702we,155042013020315500,2013,12,7,5,1550420130203003,7,1,02,we,8738010101,0,3,0,0,0,3,0,0,0,0,3,0,0,0,201317128702we,,0,8,317.46368535,639.36972653,639.36972653,05/04/2021
LADYFISH,201317128701wd,155042013012871759,2013,12,7,5,1550420130128004,7,1,01,wd,8738010101,0,2,0,0,0,2,0,0,0,0,2,0,0,0,201317128701wd,,0,8,599.21314242,1206.8112376,1206.8112376,05/04/2021
LADYFISH,201317128701wd,155042013012871759,2013,12,7,5,1550420130128001,7,1,01,wd,8738010101,0,2,0,0,0,2,0,0,0,0,2,0,0,0,201317128701wd,,0,8,599.21314242,1206.8112376,1206.8112376,05/04/2021
LADYFISH,201317128701we,155042013012015272,2013,12,7,5,1550420130120010,7,1,01,we,8738010101,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128701we,,0,8,1603.8096871,3901.3026659,3901.3026659,05/04/2021
LADYFISH,201317128701we,155042013012015272,2013,12,7,5,1550420130120008,7,1,01,we,8738010101,0,3,0,0,0,3,0,0,0,0,3,0,0,0,201317128701we,,0,8,1603.8096871,3230.06192,3230.06192,05/04/2021
LADYFISH,201317128701we,155042013012015500,2013,12,7,5,1550420130120004,7,1,01,we,8738010101,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128701we,,0,8,587.7412084,1183.7068396,1183.7068396,05/04/2021
LADYFISH,201317128701we,155042013012015500,2013,12,7,5,1550420130120001,7,1,01,we,8738010101,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128701we,,0,8,587.7412084,1183.7068396,1183.7068396,05/04/2021
LADYFISH,201317128701wd,1550420130116713430,2013,12,7,5,1550420130116004,7,1,01,wd,8738010101,0,2,0,0,0,2,0,0,0,0,2,0,0,0,201317128701wd,,0,8,2531.3372638,6157.5340859,6157.5340859,05/04/2021
LADYFISH,201317128701wd,155042013011571759,2013,12,7,5,1550420130115016,7,1,01,wd,8738010101,0,6,0,0,0,6,0,0,0,0,6,0,0,0,201317128701wd,,0,8,620.62824475,1509.6919823,1509.6919823,05/04/2021
LADYFISH,201317128701wd,155042013011571759,2013,12,7,5,1550420130115014,7,1,01,wd,8738010101,0,10,0,0,0,10,0,0,0,0,10,0,0,0,201317128701wd,,0,8,620.62824475,1509.6919823,1509.6919823,05/04/2021
LADYFISH,201317128701wd,155042013011571759,2013,12,7,5,1550420130115011,7,1,01,wd,8738010101,0,10,0,0,0,10,0,0,0,0,10,0,0,0,201317128701wd,,0,8,620.62824475,1249.9411096,1249.9411096,05/04/2021
LADYFISH,201317128701wd,155042013011571759,2013,12,7,5,1550420130115009,7,1,01,wd,8738010101,0,16,0,0,0,16,0,0,0,0,16,0,0,0,201317128701wd,,0,8,620.62824475,1509.6919823,1509.6919823,05/04/2021
LADYFISH,201317128701wd,155042013011571759,2013,12,7,5,1550420130115005,7,1,01,wd,8738010101,1,1,0,1,0,1,354,0.26,0,0,2,0.26,354,1,201317128701wd,,0,8,620.62824475,1509.6919823,1509.6919823,05/04/2021
LADYFISH,201317128701wd,155042013011571759,2013,12,7,5,1550420130115004,7,1,01,wd,8738010101,0,5,0,0,0,5,0,0,0,0,5,0,0,0,201317128701wd,,0,8,620.62824475,1509.6919823,1509.6919823,05/04/2021
LADYFISH,201317128701we,155042013010515500,2013,12,7,5,1550420130105013,7,1,01,we,8738010101,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128701we,,0,8,229.62279148,462.45875724,462.45875724,05/04/2021
LADYFISH,201317128701we,155042013010515272,2013,12,7,5,1550420130105002,7,1,01,we,8738010101,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128701we,,0,8,820.12995362,1651.7362091,1651.7362091,05/04/2021
LADYFISH,201317128701we,155042013010515272,2013,12,7,5,1550420130105001,7,1,01,we,8738010101,0,2,0,0,0,2,0,0,0,0,2,0,0,0,201317128701we,,0,8,820.12995362,1651.7362091,1651.7362091,05/04/2021
LADYFISH,201317128701wd,155042013010215592,2013,12,7,5,1550420130102011,7,1,01,wd,8738010101,0,3,0,0,0,3,0,0,0,0,3,0,0,0,201317128701wd,,0,8,612.16118142,1232.888501,1232.888501,05/04/2021
LADYFISH,201317128701wd,155042013010215592,2013,12,7,5,1550420130102009,7,1,01,wd,8738010101,0,2,0,0,0,2,0,0,0,0,2,0,0,0,201317128701wd,,0,8,612.16118142,1232.888501,1232.888501,05/04/2021
LADYFISH,201317128701wd,155042013010215592,2013,12,7,5,1550420130102007,7,1,01,wd,8738010101,0,2,0,0,0,2,0,0,0,0,2,0,0,0,201317128701wd,,0,8,612.16118142,1232.888501,1232.888501,05/04/2021
LADYFISH,201317128702we,1549520130202103892,2013,12,7,5,1549520130202016,7,1,02,we,8738010101,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128702we,,0,8,274.06602545,660.77276805,660.77276805,05/04/2021
LADYFISH,201317128702wd,154952013020181898,2013,12,7,5,1549520130201004,7,1,02,wd,8738010101,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128702wd,,0,8,2257.5982014,6574.191975,6574.191975,05/04/2021
LADYFISH,201317128702wd,154952013020181898,2013,12,7,5,1549520130201002,7,1,02,wd,8738010101,0,0,1,0,1,0,0,0,354,0.26,1,0.26,354,1,201317128702wd,,0,8,2257.5982014,5443.0658095,5443.0658095,05/04/2021
LADYFISH,201317128701we,1549520130113103892,2013,12,7,5,1549520130113028,7,1,01,we,8738010101,0,8,0,0,0,8,0,0,0,0,8,0,0,0,201317128701we,,0,8,645.55282219,1556.4268666,1556.4268666,05/04/2021
LADYFISH,201317128701we,1549520130113103892,2013,12,7,5,1549520130113027,7,1,01,we,8738010101,0,8,0,0,0,8,0,0,0,0,8,0,0,0,201317128701we,,0,8,645.55282219,1556.4268666,1556.4268666,05/04/2021
LADYFISH,201317128701we,1549520130113103892,2013,12,7,5,1549520130113026,7,1,01,we,8738010101,0,8,0,0,0,8,0,0,0,0,8,0,0,0,201317128701we,,0,8,645.55282219,1556.4268666,1556.4268666,05/04/2021
LADYFISH,201317128701we,1549520130113103892,2013,12,7,5,1549520130113022,7,1,01,we,8738010101,0,2,0,0,0,2,0,0,0,0,2,0,0,0,201317128701we,,0,8,645.55282219,1556.4268666,1556.4268666,05/04/2021
LADYFISH,201317128701we,1549520130113103892,2013,12,7,5,1549520130113002,7,1,01,we,8738010101,0,2,0,0,0,2,0,0,0,0,2,0,0,0,201317128701we,,0,8,645.55282219,1556.4268666,1556.4268666,05/04/2021
LADYFISH,201317128701we,1549520130113103892,2013,12,7,5,1549520130113001,7,1,01,we,8738010101,0,2,0,0,0,2,0,0,0,0,2,0,0,0,201317128701we,,0,8,645.55282219,1556.4268666,1556.4268666,05/04/2021
LADYFISH,201317128702we,1546620130224103888,2013,12,7,5,1546620130224015,7,1,02,we,8738010101,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128702we,,0,8,180.78169209,435.86438306,435.86438306,05/04/2021
LADYFISH,201317128702we,1546620130223115132,2013,12,7,5,1546620130223023,7,1,02,we,8738010101,0,2,0,0,0,2,0,0,0,0,2,0,0,0,201317128702we,,0,8,279.24404364,673.25696198,673.25696198,05/04/2021
LADYFISH,201317128702we,1546620130223115132,2013,12,7,5,1546620130223020,7,1,02,we,8738010101,1.768052782,0,0,2,0,0,622.35457928,0.689540585,0,0,1.768052782,0.689540585,622.35457928,1.768052782,201317128702we,,0,8,279.24404364,673.25696198,673.25696198,05/04/2021
LADYFISH,201317128702we,1546620130223115132,2013,12,7,5,1546620130223015,7,1,02,we,8738010101,0,2,0,0,0,2,0,0,0,0,2,0,0,0,201317128702we,,0,8,279.24404364,813.16682022,813.16682022,05/04/2021
LADYFISH,201317128702we,1546620130223115132,2013,12,7,5,1546620130223003,7,1,02,we,8738010101,0,2,0,0,0,2,0,0,0,0,2,0,0,0,201317128702we,,0,8,279.24404364,673.25696198,673.25696198,05/04/2021
LADYFISH,201317128702we,154662013021681558,2013,12,7,5,1546620130216009,7,1,02,we,8738010101,0,3,0,0,0,3,0,0,0,0,3,0,0,0,201317128702we,,0,8,360.34487063,1049.3347998,1049.3347998,05/04/2021
LADYFISH,201317128702we,154662013021681558,2013,12,7,5,1546620130216008,7,1,02,we,8738010101,0,8,0,0,0,8,0,0,0,0,8,0,0,0,201317128702we,,0,8,360.34487063,868.79093179,868.79093179,05/04/2021
LADYFISH,201317128702we,154662013021681558,2013,12,7,5,1546620130216005,7,1,02,we,8738010101,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128702we,,0,8,360.34487063,868.79093179,868.79093179,05/04/2021
LADYFISH,201317128702wd,1546620130211103892,2013,12,7,5,1546620130211005,7,1,02,wd,8738010101,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128702wd,,0,8,655.98488871,1581.5785631,1581.5785631,05/04/2021
LADYFISH,201317128702wd,1546620130211103892,2013,12,7,5,1546620130211002,7,1,02,wd,8738010101,0,2,0,0,0,2,0,0,0,0,2,0,0,0,201317128702wd,,0,8,655.98488871,1581.5785631,1581.5785631,05/04/2021
LADYFISH,201317128702we,154662013020957725,2013,12,7,5,1546620130209025,7,1,02,we,8738010101,0,2,0,0,0,2,0,0,0,0,2,0,0,0,201317128702we,,0,8,266.05396896,641.45571213,641.45571213,05/04/2021
LADYFISH,201317128702we,154662013020957725,2013,12,7,5,1546620130209023,7,1,02,we,8738010101,0,2,0,0,0,2,0,0,0,0,2,0,0,0,201317128702we,,0,8,266.05396896,641.45571213,641.45571213,05/04/2021
LADYFISH,201317128702we,154662013020957725,2013,12,7,5,1546620130209020,7,1,02,we,8738010101,0,20,0,0,0,20,0,0,0,0,20,0,0,0,201317128702we,,0,8,266.05396896,641.45571213,641.45571213,05/04/2021
LADYFISH,201317128702we,154662013020957725,2013,12,7,5,1546620130209012,7,1,02,we,8738010101,0,3,0,0,0,3,0,0,0,0,3,0,0,0,201317128702we,,0,8,266.05396896,641.45571213,641.45571213,05/04/2021
LADYFISH,201317128702we,154662013020957725,2013,12,7,5,1546620130209011,7,1,02,we,8738010101,0,5,0,0,0,5,0,0,0,0,5,0,0,0,201317128702we,,0,8,266.05396896,641.45571213,641.45571213,05/04/2021
LADYFISH,201317128702we,154662013020957725,2013,12,7,5,1546620130209005,7,1,02,we,8738010101,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128702we,,0,8,266.05396896,641.45571213,641.45571213,05/04/2021
LADYFISH,201317128702we,154662013020957725,2013,12,7,5,1546620130209004,7,1,02,we,8738010101,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128702we,,0,8,266.05396896,641.45571213,641.45571213,05/04/2021
LADYFISH,201317128702we,154662013020957725,2013,12,7,5,1546620130209002,7,1,02,we,8738010101,0,4,0,0,0,4,0,0,0,0,4,0,0,0,201317128702we,,0,8,266.05396896,641.45571213,641.45571213,05/04/2021
LADYFISH,201317128702we,1546620130202115776,2013,12,7,5,1546620130202021,7,1,02,we,8738010101,0,5,0,0,0,5,0,0,0,0,5,0,0,0,201317128702we,,0,8,183.5186177,534.41158087,534.41158087,05/04/2021
LADYFISH,201317128702we,154662013020957725,2013,12,7,5,1546620130209017,7,1,02,we,8738010101,0,15,0,0,0,15,0,0,0,0,15,0,0,0,201317128702we,,0,8,266.05396896,641.45571213,641.45571213,05/04/2021
LADYFISH,201317128702we,1546620130202115776,2013,12,7,5,1546620130202020,7,1,02,we,8738010101,0,5,0,0,0,5,0,0,0,0,5,0,0,0,201317128702we,,0,8,183.5186177,534.41158087,534.41158087,05/04/2021
LADYFISH,201317128702we,1546620130202115776,2013,12,7,5,1546620130202013,7,1,02,we,8738010101,0,2,0,0,0,2,0,0,0,0,2,0,0,0,201317128702we,,0,8,183.5186177,442.46310651,442.46310651,05/04/2021
LADYFISH,201317128702we,1546620130202115776,2013,12,7,5,1546620130202011,7,1,02,we,8738010101,0,4,0,0,0,4,0,0,0,0,4,0,0,0,201317128702we,,0,8,183.5186177,442.46310651,442.46310651,05/04/2021
LADYFISH,201317128702we,154662013020957725,2013,12,7,5,1546620130209024,7,1,02,we,8738010101,0,2,0,0,0,2,0,0,0,0,2,0,0,0,201317128702we,,0,8,266.05396896,641.45571213,641.45571213,05/04/2021
LADYFISH,201317128701we,1546620130126811531,2013,12,7,5,1546620130126007,7,1,01,we,8738010101,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128701we,,0,8,1550.2268384,3737.5945357,3737.5945357,05/04/2021
LADYFISH,201317128701we,1546620130126811531,2013,12,7,5,1546620130126003,7,1,01,we,8738010101,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128701we,,0,8,1550.2268384,3737.5945357,3737.5945357,05/04/2021
LADYFISH,201317128701we,1546620130126811531,2013,12,7,5,1546620130126002,7,1,01,we,8738010101,0,3,0,0,0,3,0,0,0,0,3,0,0,0,201317128701we,,0,8,1550.2268384,3737.5945357,3737.5945357,05/04/2021
LADYFISH,201317128701we,1546620130126811531,2013,12,7,5,1546620130126001,7,1,01,we,8738010101,0,3,0,0,0,3,0,0,0,0,3,0,0,0,201317128701we,,0,8,1550.2268384,3737.5945357,3737.5945357,05/04/2021
LADYFISH,201317128701we,1546420130112101899,2013,12,7,5,1546420130112028,7,1,01,we,8738010101,0,3,0,0,0,3,0,0,0,0,3,0,0,0,201317128701we,,0,8,547.13363673,941.80270318,941.80270318,05/04/2021
LADYFISH,201317128701we,1546420130112101899,2013,12,7,5,1546420130112024,7,1,01,we,8738010101,0,24,0,0,0,24,0,0,0,0,24,0,0,0,201317128701we,,0,8,547.13363673,1137.5191831,1137.5191831,05/04/2021
LADYFISH,201317128701we,1546420130112101899,2013,12,7,5,1546420130112020,7,1,01,we,8738010101,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128701we,,0,8,547.13363673,941.80270318,941.80270318,05/04/2021
LADYFISH,201317128701we,1546420130112101899,2013,12,7,5,1546420130112019,7,1,01,we,8738010101,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128701we,,0,8,547.13363673,941.80270318,941.80270318,05/04/2021
LADYFISH,201317128701we,1546420130112101899,2013,12,7,5,1546420130112001,7,1,01,we,8738010101,0,2,0,0,0,2,0,0,0,0,2,0,0,0,201317128701we,,0,8,547.13363673,941.80270318,941.80270318,05/04/2021
LADYFISH,201317128701wd,154642013010881558,2013,12,7,5,1546420130108005,7,1,01,wd,8738010101,0,2,0,0,0,2,0,0,0,0,2,0,0,0,201317128701wd,,0,8,1042.0599494,2512.4049437,2512.4049437,05/04/2021
LADYFISH,201317128701wd,154642013010881558,2013,12,7,5,1546420130108003,7,1,01,wd,8738010101,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128701wd,,0,8,1042.0599494,3034.5090426,3034.5090426,05/04/2021
LADYFISH,201317128702wd,154442013020857526,2013,12,7,5,1544420130208003,7,1,02,wd,8738010101,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128702wd,,0,8,582.14970331,1695.2369582,1695.2369582,05/04/2021
LADYFISH,201317128702wd,154442013020857526,2013,12,7,5,1544420130208001,7,1,02,wd,8738010101,0,2,0,0,0,2,0,0,0,0,2,0,0,0,201317128702wd,,0,8,582.14970331,1403.562044,1403.562044,05/04/2021
LADYFISH,201317128702we,1544420130202103770,2013,12,7,5,1544420130202004,7,1,02,we,8738010101,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128702we,,0,8,181.83600225,438.40632324,438.40632324,05/04/2021
LADYFISH,201317128702we,1538420130224713195,2013,12,7,5,1538420130224009,7,1,02,we,8738010101,0,5,0,0,0,5,0,0,0,0,5,0,0,0,201317128702we,,0,8,776.80008417,1564.4701435,1564.4701435,05/04/2021
LADYFISH,201317128702we,1538420130224713195,2013,12,7,5,1538420130224008,7,1,02,we,8738010101,0,3,0,0,0,3,0,0,0,0,3,0,0,0,201317128702we,,0,8,776.80008417,1564.4701435,1564.4701435,05/04/2021
LADYFISH,201317128702wd,153842013021571305,2013,12,7,5,1538420130215004,7,1,02,wd,8738010101,0,10,0,0,0,10,0,0,0,0,10,0,0,0,201317128702wd,,0,8,766.58396164,1543.8949415,1543.8949415,05/04/2021
LADYFISH,201317128702wd,153842013020671759,2013,12,7,5,1538420130206003,7,1,02,wd,8738010101,0,10,0,0,0,10,0,0,0,0,10,0,0,0,201317128702wd,,0,8,782.87007287,1576.6950599,1576.6950599,05/04/2021
LADYFISH,201317128701we,153842013012771935,2013,12,7,5,1538420130127013,7,1,01,we,8738010101,0,10,0,0,0,10,0,0,0,0,10,0,0,0,201317128701we,,0,8,664.26763338,1337.8305447,1337.8305447,05/04/2021
LADYFISH,201317128701we,153842013012771935,2013,12,7,5,1538420130127012,7,1,01,we,8738010101,0,10,0,0,0,10,0,0,0,0,10,0,0,0,201317128701we,,0,8,664.26763338,1337.8305447,1337.8305447,05/04/2021
LADYFISH,201317128701wd,1535720130111129881,2013,12,7,5,1535720130111003,7,1,01,wd,8738010101,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128701wd,,0,8,841.79044044,1449.0070781,1449.0070781,05/04/2021
LADYFISH,201317128702we,1528120130203129881,2013,12,7,5,1528120130203012,7,1,02,we,8738010101,0,5,0,0,0,5,0,0,0,0,5,0,0,0,201317128702we,,0,8,530.48996805,913.1533,913.1533,05/04/2021
LADYFISH,201317128702we,1528120130203129881,2013,12,7,5,1528120130203011,7,1,02,we,8738010101,0,4,0,0,0,4,0,0,0,0,4,0,0,0,201317128702we,,0,8,530.48996805,913.1533,913.1533,05/04/2021
LADYFISH,201317128702we,1528120130203129881,2013,12,7,5,1528120130203010,7,1,02,we,8738010101,0,1,0,0,0,1,0,0,0,0,1,0,0,0,201317128702we,,0,8,395.99466664,681.64123434,681.64123434,05/04/2021
LADYFISH,201317128702wd,153842013020671759,2013,12,7,5,1538420130206004,7,1,02,wd,8738010101,0,10,0,0,0,10,0,0,0,0,10,0,0,0,201317128702wd,,0,8,782.87007287,1576.6950599,1576.6950599,05/04/2021
LADYFISH,201317128702we,1528120130203129881,2013,12,7,5,1528120130203003,7,1,02,we,8738010101,0,3,0,0,0,3,0,0,0,0,3,0,0,0,201317128702we,,0,8,395.99466664,681.64123434,681.64123434,05/04/2021
