common,strat_id,psu_id,YEAR,ST,MODE_FX,AREA_X,ID_CODE,SUB_REG,WAVE,kod,SP_CODE,CLAIM,RELEASE,HARVEST,CLAIM_UNADJ,HARVEST_UNADJ,RELEASE_UNADJ,tot_len_a,wgt_a,tot_len_b1,wgt_b1,region,month,wp_int,fl_reg,wp_catch,tot_cat,wgt_ab1,tot_len,landing,var_id,arx_method,alt_flag,date_published
GAG,2021021235weS:8AM-8PM,2021112351583520210213,2021,12,5,4,1583520210213006,7,1,we,8835020501,0,2,0,0,0,2,0,0,0,0,3,02,134.52653628,2,134.52653628,2,0,0,0,2021021235weS:8AM-8PM,,0,04/26/2023
SAND PERCH,2021021235weS:8AM-8PM,2021112351583520210213,2021,12,5,4,1583520210213006,7,1,we,8835021002,0,1,0,0,0,1,0,0,0,0,3,02,134.52653628,2,134.52653628,1,0,0,0,2021021235weS:8AM-8PM,,0,04/26/2023
GAG,2021021235weS:8AM-8PM,2021112351583520210213,2021,12,5,4,1583520210213007,7,1,we,8835020501,0,1,0,0,0,1,0,0,0,0,3,02,201.49224002,2,201.49224002,1,0,0,0,2021021235weS:8AM-8PM,,0,04/26/2023
GRAY SNAPPER,2021021235weS:8AM-8PM,2021112351583520210213,2021,12,5,4,1583520210213007,7,1,we,8835360102,0,1,0,0,0,1,0,0,0,0,3,02,201.49224002,2,201.49224002,1,0,0,0,2021021235weS:8AM-8PM,,0,04/26/2023
LANE SNAPPER,2021021235weS:8AM-8PM,2021112351583520210213,2021,12,5,4,1583520210213007,7,1,we,8835360112,1.037543371,0,0,1,0,0,285.32442702,0.3527647461,0,0,3,02,201.49224002,2,201.49224002,1.037543371,0.3527647461,285.32442702,1.037543371,2021021235weS:8AM-8PM,,0,04/26/2023
WHITE GRUNT,2021021235weS:8AM-8PM,2021112351583520210213,2021,12,5,4,1583520210213007,7,1,we,8835400102,21.78841079,0,0,21,0,0,5459.553218,6.7232810438,0,0,3,02,201.49224002,2,201.49224002,21.78841079,6.7232810438,5459.553218,21.78841079,2021021235weS:8AM-8PM,,0,04/26/2023
SHEEPSHEAD,2021021235weS:8AM-8PM,2021112351583520210213,2021,12,5,4,1583520210213007,7,1,we,8835430301,1.037543371,0,0,1,0,0,353.8022895,1.0582942384,0,0,3,02,201.49224002,2,201.49224002,1.037543371,1.0582942384,353.8022895,1.037543371,2021021235weS:8AM-8PM,,0,04/26/2023
LITTLEHEAD PORGY,2021021235weS:8AM-8PM,2021112351583520210213,2021,12,5,4,1583520210213007,7,1,we,8835430508,3.1126301129,0,0,3,0,0,867.38625813,1.6393185261,0,0,3,02,201.49224002,2,201.49224002,3.1126301129,1.6393185261,867.38625813,3.1126301129,2021021235weS:8AM-8PM,,0,04/26/2023
HOGFISH,2021021235weS:8AM-8PM,2021112351583520210213,2021,12,5,4,1583520210213007,7,1,we,8839010901,1.037543371,0,0,1,0,0,347.57702927,0.8092838294,0,0,3,02,201.49224002,2,201.49224002,1.037543371,0.8092838294,347.57702927,1.037543371,2021021235weS:8AM-8PM,,0,04/26/2023
RED GROUPER,2021021235weS:8AM-8PM,2021112351583520210213,2021,12,5,4,1583520210213008,7,1,we,8835020408,0,1,0,0,0,1,0,0,0,0,3,02,201.49224002,2,201.49224002,1,0,0,0,2021021235weS:8AM-8PM,,0,04/26/2023
REMORA FAMILY,2021021235weS:8AM-8PM,2021112351583520210213,2021,12,5,4,1583520210213008,7,1,we,8835270000,0,1,0,0,0,1,0,0,0,0,3,02,201.49224002,2,201.49224002,1,0,0,0,2021021235weS:8AM-8PM,,0,04/26/2023
GRAY SNAPPER,2021021235weS:8AM-8PM,2021112351583520210213,2021,12,5,4,1583520210213008,7,1,we,8835360102,0,1,0,0,0,1,0,0,0,0,3,02,201.49224002,2,201.49224002,1,0,0,0,2021021235weS:8AM-8PM,,0,04/26/2023
RED GROUPER,2021021235weS:8AM-8PM,2021112351583520210213,2021,12,5,4,1583520210213009,7,1,we,8835020408,0,1,0,0,0,1,0,0,0,0,3,02,201.49224002,2,201.49224002,1,0,0,0,2021021235weS:8AM-8PM,,0,04/26/2023
GRAY SNAPPER,2021021235weS:8AM-8PM,2021112351583520210213,2021,12,5,4,1583520210213009,7,1,we,8835360102,0,2,0,0,0,2,0,0,0,0,3,02,201.49224002,2,201.49224002,2,0,0,0,2021021235weS:8AM-8PM,,0,04/26/2023
RED GROUPER,2021021235weS:8AM-8PM,2021112351583520210213,2021,12,5,4,1583520210213010,7,1,we,8835020408,0,1,0,0,0,1,0,0,0,0,3,02,201.49224002,2,201.49224002,1,0,0,0,2021021235weS:8AM-8PM,,0,04/26/2023
GRAY SNAPPER,2021021235weS:8AM-8PM,2021112351583520210213,2021,12,5,4,1583520210213010,7,1,we,8835360102,0,1,0,0,0,1,0,0,0,0,3,02,201.49224002,2,201.49224002,1,0,0,0,2021021235weS:8AM-8PM,,0,04/26/2023
GAG,2021021235weS:8AM-8PM,2021112351583520210213,2021,12,5,4,1583520210213011,7,1,we,8835020501,0,1,0,0,0,1,0,0,0,0,3,02,201.49224002,2,201.49224002,1,0,0,0,2021021235weS:8AM-8PM,,0,04/26/2023
GRAY SNAPPER,2021021235weS:8AM-8PM,2021112351583520210213,2021,12,5,4,1583520210213011,7,1,we,8835360102,0,1,0,0,0,1,0,0,0,0,3,02,201.49224002,2,201.49224002,1,0,0,0,2021021235weS:8AM-8PM,,0,04/26/2023
RED SNAPPER,2021011215weS:8AM-8PM,2021112151585520210103,2021,12,5,4,1585520210103001,7,1,we,8835360107,0,3,0,0,0,3,0,0,0,0,1,01,82.999834663,1,82.999834663,3,0,0,0,2021011215weS:8AM-8PM,,0,04/26/2023
VERMILION SNAPPER,2021011215weS:8AM-8PM,2021112151585520210103,2021,12,5,4,1585520210103001,7,1,we,8835360501,18.14201956,0,0,18,0,0,4364.9699062,4.2815166163,0,0,1,01,82.999834663,1,82.999834663,18.14201956,4.2815166163,4364.9699062,18.14201956,2021011215weS:8AM-8PM,,0,04/26/2023
WHITEBONE PORGY,2021011215weS:8AM-8PM,2021112151585520210103,2021,12,5,4,1585520210103001,7,1,we,8835430505,1.0078899756,0,0,1,0,0,301.3591027,0.7055229829,0,0,1,01,82.999834663,1,82.999834663,1.0078899756,0.7055229829,301.3591027,1.0078899756,2021011215weS:8AM-8PM,,0,04/26/2023
KNOBBED PORGY,2021011215weS:8AM-8PM,2021112151585520210103,2021,12,5,4,1585520210103001,7,1,we,8835430506,1.0078899756,0,0,1,0,0,286.24075306,0.5442605868,0,0,1,01,82.999834663,1,82.999834663,1.0078899756,0.5442605868,286.24075306,1.0078899756,2021011215weS:8AM-8PM,,0,04/26/2023
GRAY TRIGGERFISH,2021011215weS:8AM-8PM,2021112151585520210103,2021,12,5,4,1585520210103001,7,1,we,8860020201,0,5,0,0,0,5,0,0,0,0,1,01,82.999834663,1,82.999834663,5,0,0,0,2021011215weS:8AM-8PM,,0,04/26/2023
RED SNAPPER,2021011215weS:8AM-8PM,2021112151585520210103,2021,12,5,4,1585520210103002,7,1,we,8835360107,0,3,0,0,0,3,0,0,0,0,1,01,82.999834663,1,82.999834663,3,0,0,0,2021011215weS:8AM-8PM,,0,04/26/2023
GRAY TRIGGERFISH,2021011215weS:8AM-8PM,2021112151585520210103,2021,12,5,4,1585520210103002,7,1,we,8860020201,0,5,0,0,0,5,0,0,0,0,1,01,82.999834663,1,82.999834663,5,0,0,0,2021011215weS:8AM-8PM,,0,04/26/2023
RED SNAPPER,2021011215weS:8AM-8PM,2021112151585520210103,2021,12,5,4,1585520210103003,7,1,we,8835360107,0,4,0,0,0,4,0,0,0,0,1,01,82.999834663,1,82.999834663,4,0,0,0,2021011215weS:8AM-8PM,,0,04/26/2023
GRAY TRIGGERFISH,2021011215weS:8AM-8PM,2021112151585520210103,2021,12,5,4,1585520210103003,7,1,we,8860020201,0,5,0,0,0,5,0,0,0,0,1,01,82.999834663,1,82.999834663,5,0,0,0,2021011215weS:8AM-8PM,,0,04/26/2023
RED GROUPER,2021021235weS:8AM-8PM,2021112351585720210228,2021,12,5,4,1585720210228001,7,1,we,8835020408,0,1,0,0,0,1,0,0,0,0,3,02,108.18009719,2,108.18009719,1,0,0,0,2021021235weS:8AM-8PM,,0,04/26/2023
GAG,2021021235weS:8AM-8PM,2021112351585720210228,2021,12,5,4,1585720210228001,7,1,we,8835020501,0,1,0,0,0,1,0,0,0,0,3,02,108.18009719,2,108.18009719,1,0,0,0,2021021235weS:8AM-8PM,,0,04/26/2023
WHITE GRUNT,2021021235weS:8AM-8PM,2021112351585720210228,2021,12,5,4,1585720210228001,7,1,we,8835400102,27.840269539,4,0,26,0,4,7149.0881621,10.227635862,0,0,3,02,108.18009719,2,108.18009719,31.840269539,10.227635862,7149.0881621,27.840269539,2021021235weS:8AM-8PM,,0,04/26/2023
KNOBBED PORGY,2021021235weS:8AM-8PM,2021112351585720210228,2021,12,5,4,1585720210228001,7,1,we,8835430506,3.212338793,0,0,3,0,0,945.49838473,2.1201436034,0,0,3,02,108.18009719,2,108.18009719,3.212338793,2.1201436034,945.49838473,3.212338793,2021021235weS:8AM-8PM,,0,04/26/2023
HOGFISH,2021021235weS:8AM-8PM,2021112351585720210228,2021,12,5,4,1585720210228001,7,1,we,8839010901,2.1415591953,0,0,2,0,0,861.97757611,2.5484554424,0,0,3,02,108.18009719,2,108.18009719,2.1415591953,2.5484554424,861.97757611,2.1415591953,2021021235weS:8AM-8PM,,0,04/26/2023
PUFFER FAMILY,2021021235weS:8AM-8PM,2021112351585720210228,2021,12,5,4,1585720210228001,7,1,we,8861010000,0,1,0,0,0,1,0,0,0,0,3,02,108.18009719,2,108.18009719,1,0,0,0,2021021235weS:8AM-8PM,,0,04/26/2023
SOUTHERN PUFFER,2021021235weS:8AM-8PM,2021112351585720210228,2021,12,5,4,1585720210228001,7,1,we,8861010208,1.0707795977,0,0,1,0,0,290.18127096,0.3426494712,0,0,3,02,108.18009719,2,108.18009719,1.0707795977,0.3426494712,290.18127096,1.0707795977,2021021235weS:8AM-8PM,,0,04/26/2023
GAG,2021021235weS:8AM-8PM,2021112351585720210228,2021,12,5,4,1585720210228002,7,1,we,8835020501,0,1,0,0,0,1,0,0,0,0,3,02,108.18009719,2,108.18009719,1,0,0,0,2021021235weS:8AM-8PM,,0,04/26/2023
WHITE GRUNT,2021021235weS:8AM-8PM,2021112351585720210228,2021,12,5,4,1585720210228002,7,1,we,8835400102,0,3,0,0,0,3,0,0,0,0,3,02,108.18009719,2,108.18009719,3,0,0,0,2021021235weS:8AM-8PM,,0,04/26/2023
PUFFER FAMILY,2021021235weS:8AM-8PM,2021112351585720210228,2021,12,5,4,1585720210228002,7,1,we,8861010000,0,1,0,0,0,1,0,0,0,0,3,02,108.18009719,2,108.18009719,1,0,0,0,2021021235weS:8AM-8PM,,0,04/26/2023
GAG,2021021235weS:8AM-8PM,2021112351585720210228,2021,12,5,4,1585720210228003,7,1,we,8835020501,0,1,0,0,0,1,0,0,0,0,3,02,108.18009719,2,108.18009719,1,0,0,0,2021021235weS:8AM-8PM,,0,04/26/2023
WHITE GRUNT,2021021235weS:8AM-8PM,2021112351585720210228,2021,12,5,4,1585720210228003,7,1,we,8835400102,0,3,0,0,0,3,0,0,0,0,3,02,108.18009719,2,108.18009719,3,0,0,0,2021021235weS:8AM-8PM,,0,04/26/2023
PUFFER FAMILY,2021021235weS:8AM-8PM,2021112351585720210228,2021,12,5,4,1585720210228003,7,1,we,8861010000,0,1,0,0,0,1,0,0,0,0,3,02,108.18009719,2,108.18009719,1,0,0,0,2021021235weS:8AM-8PM,,0,04/26/2023
BLACK SEA BASS,2021021235weS:8AM-8PM,2021112351585720210228,2021,12,5,4,1585720210228014,7,1,we,8835020301,1.0512808542,0,0,1,0,0,382.66623094,0.5256404271,0,0,3,02,148.53592432,2,148.53592432,1.0512808542,0.5256404271,382.66623094,1.0512808542,2021021235weS:8AM-8PM,,0,04/26/2023
RED GROUPER,2021021235weS:8AM-8PM,2021112351585720210228,2021,12,5,4,1585720210228014,7,1,we,8835020408,8.4102468338,2,0,8,0,2,4959.9430703,30.487144773,0,0,3,02,148.53592432,2,148.53592432,10.410246834,30.487144773,4959.9430703,8.4102468338,2021021235weS:8AM-8PM,,0,04/26/2023
LESSER AMBERJACK,2021021235weS:8AM-8PM,2021112351585720210228,2021,12,5,4,1585720210228014,7,1,we,8835280802,2.1025617085,0,0,2,0,0,0,0,0,0,3,02,148.53592432,2,148.53592432,2.1025617085,0,0,2.1025617085,2021021235weS:8AM-8PM,,0,04/26/2023
WHITE GRUNT,2021021235weS:8AM-8PM,2021112351585720210228,2021,12,5,4,1585720210228014,7,1,we,8835400102,7.3589659796,0,0,7,0,0,1929.5208799,2.5609201609,0,0,3,02,148.53592432,2,148.53592432,7.3589659796,2.5609201609,1929.5208799,7.3589659796,2021021235weS:8AM-8PM,,0,04/26/2023
LITTLEHEAD PORGY,2021021235weS:8AM-8PM,2021112351585720210228,2021,12,5,4,1585720210228014,7,1,we,8835430508,2.1025617085,0,0,2,0,0,462.56357586,0.5466660442,0,0,3,02,148.53592432,2,148.53592432,2.1025617085,0.5466660442,462.56357586,2.1025617085,2021021235weS:8AM-8PM,,0,04/26/2023
SPANISH MACKEREL,2021021235weS:8AM-8PM,2021112351585720210228,2021,12,5,4,1585720210228014,7,1,we,8850030502,0,1,0,0,0,1,0,0,0,0,3,02,148.53592432,2,148.53592432,1,0,0,0,2021021235weS:8AM-8PM,,0,04/26/2023
RED GROUPER,2021021235weS:8AM-8PM,2021112351585720210228,2021,12,5,4,1585720210228015,7,1,we,8835020408,0,2,0,0,0,2,0,0,0,0,3,02,148.53592432,2,148.53592432,2,0,0,0,2021021235weS:8AM-8PM,,0,04/26/2023
SPANISH MACKEREL,2021021235weS:8AM-8PM,2021112351585720210228,2021,12,5,4,1585720210228015,7,1,we,8850030502,0,1,0,0,0,1,0,0,0,0,3,02,148.53592432,2,148.53592432,1,0,0,0,2021021235weS:8AM-8PM,,0,04/26/2023
RED GROUPER,2021021235weS:8AM-8PM,2021112351585720210228,2021,12,5,4,1585720210228016,7,1,we,8835020408,0,2,0,0,0,2,0,0,0,0,3,02,148.53592432,2,148.53592432,2,0,0,0,2021021235weS:8AM-8PM,,0,04/26/2023
SPANISH MACKEREL,2021021235weS:8AM-8PM,2021112351585720210228,2021,12,5,4,1585720210228016,7,1,we,8850030502,0,1,0,0,0,1,0,0,0,0,3,02,148.53592432,2,148.53592432,1,0,0,0,2021021235weS:8AM-8PM,,0,04/26/2023
RED GROUPER,2021021235weS:8AM-8PM,2021112351585720210228,2021,12,5,4,1585720210228017,7,1,we,8835020408,0,2,0,0,0,2,0,0,0,0,3,02,148.53592432,2,148.53592432,2,0,0,0,2021021235weS:8AM-8PM,,0,04/26/2023
SPANISH MACKEREL,2021021235weS:8AM-8PM,2021112351585720210228,2021,12,5,4,1585720210228017,7,1,we,8850030502,0,1,0,0,0,1,0,0,0,0,3,02,148.53592432,2,148.53592432,1,0,0,0,2021021235weS:8AM-8PM,,0,04/26/2023
ATLANTIC SHARPNOSE SHARK,2021011285wdS:8AM-8PM,2021112851586520210106,2021,12,5,4,1586520210106001,7,1,wd,8708020301,0,1,0,0,0,1,0,0,0,0,8,01,67.557113233,3,67.557113233,1,0,0,0,2021011285wdS:8AM-8PM,,0,04/26/2023
REMORA GENUS,2021011285wdS:8AM-8PM,2021112851586520210106,2021,12,5,4,1586520210106001,7,1,wd,8835270100,0,1,0,0,0,1,0,0,0,0,8,01,67.557113233,3,67.557113233,1,0,0,0,2021011285wdS:8AM-8PM,,0,04/26/2023
GRAY SNAPPER,2021011285wdS:8AM-8PM,2021112851586520210106,2021,12,5,4,1586520210106001,7,1,wd,8835360102,1.8074102695,0,0,2,0,0,572.04535028,0.677778851,0,0,8,01,67.557113233,3,67.557113233,1.8074102695,0.677778851,572.04535028,1.8074102695,2021011285wdS:8AM-8PM,,0,04/26/2023
YELLOWTAIL SNAPPER,2021011285wdS:8AM-8PM,2021112851586520210106,2021,12,5,4,1586520210106001,7,1,wd,8835360401,23.496333503,5,0,26,0,5,6301.7166455,7.894768057,0,0,8,01,67.557113233,3,67.557113233,28.496333503,7.894768057,6301.7166455,23.496333503,2021011285wdS:8AM-8PM,,0,04/26/2023
CERO,2021011285wdS:8AM-8PM,2021112851586520210106,2021,12,5,4,1586520210106001,7,1,wd,8850030503,0.9037051347,0,0,1,0,0,603.67503,2.4219297611,0,0,8,01,67.557113233,3,67.557113233,0.9037051347,2.4219297611,603.67503,0.9037051347,2021011285wdS:8AM-8PM,,0,04/26/2023
ATLANTIC SHARPNOSE SHARK,2021011285wdS:8AM-8PM,2021112851586520210106,2021,12,5,4,1586520210106002,7,1,wd,8708020301,0,1,0,0,0,1,0,0,0,0,8,01,67.557113233,3,67.557113233,1,0,0,0,2021011285wdS:8AM-8PM,,0,04/26/2023
REMORA GENUS,2021011285wdS:8AM-8PM,2021112851586520210106,2021,12,5,4,1586520210106002,7,1,wd,8835270100,0,1,0,0,0,1,0,0,0,0,8,01,67.557113233,3,67.557113233,1,0,0,0,2021011285wdS:8AM-8PM,,0,04/26/2023
YELLOWTAIL SNAPPER,2021011285wdS:8AM-8PM,2021112851586520210106,2021,12,5,4,1586520210106002,7,1,wd,8835360401,0,5,0,0,0,5,0,0,0,0,8,01,67.557113233,3,67.557113233,5,0,0,0,2021011285wdS:8AM-8PM,,0,04/26/2023
YELLOWTAIL SNAPPER,2021011285wdS:8AM-8PM,2021112851586520210106,2021,12,5,4,1586520210106003,7,1,wd,8835360401,0,5,0,0,0,5,0,0,0,0,8,01,67.557113233,3,67.557113233,5,0,0,0,2021011285wdS:8AM-8PM,,0,04/26/2023
YELLOWTAIL SNAPPER,2021011285wdS:8AM-8PM,2021112851586520210106,2021,12,5,4,1586520210106004,7,1,wd,8835360401,0,5,0,0,0,5,0,0,0,0,8,01,67.557113233,3,67.557113233,5,0,0,0,2021011285wdS:8AM-8PM,,0,04/26/2023
GREAT BARRACUDA,2021011285wdS:8AM-8PM,2021112851586520210106,2021,12,5,4,1586520210106005,7,1,wd,8837010104,0,2,0,0,0,2,0,0,0,0,8,01,194.26972394,3,194.26972394,2,0,0,0,2021011285wdS:8AM-8PM,,0,04/26/2023
KING MACKEREL,2021011285wdS:8AM-8PM,2021112851586520210106,2021,12,5,4,1586520210106005,7,1,wd,8850030501,0,0,1,0,1,0,0,0,676,2.18,8,01,194.26972394,3,194.26972394,1,2.18,676,1,2021011285wdS:8AM-8PM,,0,04/26/2023
CREVALLE JACK,2021011285wdS:8AM-8PM,2021112851586520210106,2021,12,5,4,1586520210106007,7,1,wd,8835280303,0.1606041413,0,0,1,0,0,119.48948115,1.1065625338,0,0,8,01,380.13783213,3,380.13783213,0.1606041413,1.1065625338,119.48948115,0.1606041413,2021011285wdS:8AM-8PM,,0,04/26/2023
GREAT BARRACUDA,2021011285wdS:8AM-8PM,2021112851586520210106,2021,12,5,4,1586520210106007,7,1,wd,8837010104,0.1606041413,1,0,1,0,1,151.44970527,0.8479898662,0,0,8,01,380.13783213,3,380.13783213,1.1606041413,0.8479898662,151.44970527,0.1606041413,2021011285wdS:8AM-8PM,,0,04/26/2023
CERO,2021011285wdS:8AM-8PM,2021112851586520210106,2021,12,5,4,1586520210106007,7,1,wd,8850030503,0.8030207066,0,0,5,0,0,513.77264811,1.9368859444,0,0,8,01,380.13783213,3,380.13783213,0.8030207066,1.9368859444,513.77264811,0.8030207066,2021011285wdS:8AM-8PM,,0,04/26/2023
LITTLE TUNNY,2021011285wdS:8AM-8PM,2021112851586520210106,2021,12,5,4,1586520210106008,7,1,wd,8850030102,3.6148205389,0,0,4,0,0,2128.2255923,10.311275587,0,0,8,01,67.557113233,3,67.557113233,3.6148205389,10.311275587,2128.2255923,3.6148205389,2021011285wdS:8AM-8PM,,0,04/26/2023
BLACKFIN TUNA,2021011285wdS:8AM-8PM,2021112851586520210106,2021,12,5,4,1586520210106008,7,1,wd,8850030404,0.9037051347,0,0,1,0,0,481.67483681,2.7472636096,0,0,8,01,67.557113233,3,67.557113233,0.9037051347,2.7472636096,481.67483681,0.9037051347,2021011285wdS:8AM-8PM,,0,04/26/2023
KING MACKEREL,2021011285wdS:8AM-8PM,2021112851586520210106,2021,12,5,4,1586520210106008,7,1,wd,8850030501,4.5185256736,0,0,5,0,0,3040.0640732,10.311275587,0,0,8,01,67.557113233,3,67.557113233,4.5185256736,10.311275587,3040.0640732,4.5185256736,2021011285wdS:8AM-8PM,,0,04/26/2023
CERO,2021011285wdS:8AM-8PM,2021112851586520210106,2021,12,5,4,1586520210106008,7,1,wd,8850030503,1.8074102695,0,0,2,0,0,952.50521201,2.4219297611,0,0,8,01,67.557113233,3,67.557113233,1.8074102695,2.4219297611,952.50521201,1.8074102695,2021011285wdS:8AM-8PM,,0,04/26/2023
,2021011285wdS:8AM-8PM,2021112851586520210106,2021,12,5,4,1586520210106009,7,1,wd,,0,0,0,0,0,0,0,0,0,0,8,01,67.557113233,3,67.557113233,0,0,0,0,2021011285wdS:8AM-8PM,,0,04/26/2023
,2021011285wdS:8AM-8PM,2021112851586520210106,2021,12,5,4,1586520210106010,7,1,wd,,0,0,0,0,0,0,0,0,0,0,8,01,67.557113233,3,67.557113233,0,0,0,0,2021011285wdS:8AM-8PM,,0,04/26/2023
,2021011285wdS:8AM-8PM,2021112851586520210106,2021,12,5,4,1586520210106011,7,1,wd,,0,0,0,0,0,0,0,0,0,0,8,01,67.557113233,3,67.557113233,0,0,0,0,2021011285wdS:8AM-8PM,,0,04/26/2023
ATLANTIC THREAD HERRING,2021011285wdS:8AM-8PM,2021112851586520210106,2021,12,5,4,1586520210106015,7,1,wd,8747010701,0,0,9,0,9,0,0,0,2277,2.7,8,01,62.518236759,3,62.518236759,9,2.7,2277,9,2021011285wdS:8AM-8PM,,0,04/26/2023
GREAT BARRACUDA,2021011285wdS:8AM-8PM,2021112851586520210106,2021,12,5,4,1586520210106015,7,1,wd,8837010104,0,1,0,0,0,1,0,0,0,0,8,01,62.518236759,3,62.518236759,1,0,0,0,2021011285wdS:8AM-8PM,,0,04/26/2023
WAHOO,2021011285wdS:8AM-8PM,2021112851586520210106,2021,12,5,4,1586520210106015,7,1,wd,8850030601,0.8988756954,0,0,1,0,0,889.88693842,4.6022435603,0,0,8,01,62.518236759,3,62.518236759,0.8988756954,4.6022435603,889.88693842,0.8988756954,2021011285wdS:8AM-8PM,,0,04/26/2023
ATLANTIC THREAD HERRING,2021011285wdS:8AM-8PM,2021112851586520210106,2021,12,5,4,1586520210106016,7,1,wd,8747010701,0,0,9,0,9,0,0,0,2277,2.7,8,01,62.518236759,3,62.518236759,9,2.7,2277,9,2021011285wdS:8AM-8PM,,0,04/26/2023
GREAT BARRACUDA,2021011285wdS:8AM-8PM,2021112851586520210106,2021,12,5,4,1586520210106016,7,1,wd,8837010104,0,1,0,0,0,1,0,0,0,0,8,01,62.518236759,3,62.518236759,1,0,0,0,2021011285wdS:8AM-8PM,,0,04/26/2023
ATLANTIC THREAD HERRING,2021011285wdS:8AM-8PM,2021112851586520210106,2021,12,5,4,1586520210106017,7,1,wd,8747010701,0,0,10,0,10,0,0,0,2530,3,8,01,62.518236759,3,62.518236759,10,3,2530,10,2021011285wdS:8AM-8PM,,0,04/26/2023
GREAT BARRACUDA,2021011285wdS:8AM-8PM,2021112851586520210106,2021,12,5,4,1586520210106017,7,1,wd,8837010104,0,1,0,0,0,1,0,0,0,0,8,01,62.518236759,3,62.518236759,1,0,0,0,2021011285wdS:8AM-8PM,,0,04/26/2023
GREATER AMBERJACK,2021011285wdS:8AM-8PM,2021112851586520210106,2021,12,5,4,1586520210106018,7,1,wd,8835280801,0.8988756954,0,0,1,0,0,1086.7407157,19.728417461,0,0,8,01,62.518236759,3,62.518236759,0.8988756954,19.728417461,1086.7407157,0.8988756954,2021011285wdS:8AM-8PM,,0,04/26/2023
ALMACO JACK,2021011285wdS:8AM-8PM,2021112851586520210106,2021,12,5,4,1586520210106019,7,1,wd,8835280803,0.8988756954,0,0,1,0,0,269.66270861,0.4134828199,0,0,8,01,62.518236759,3,62.518236759,0.8988756954,0.4134828199,269.66270861,0.8988756954,2021011285wdS:8AM-8PM,,0,04/26/2023
GREAT BARRACUDA,2021011285wdS:8AM-8PM,2021112851586520210106,2021,12,5,4,1586520210106020,7,1,wd,8837010104,0,1,0,0,0,1,0,0,0,0,8,01,62.518236759,3,62.518236759,1,0,0,0,2021011285wdS:8AM-8PM,,0,04/26/2023
DOLPHIN,2021011285weS:8AM-8PM,2021112851586520210122,2021,12,5,4,1586520210122006,7,1,we,8835290101,4.2144112136,0,0,4,0,0,2727.777658,10.009226632,0,0,8,01,19.953961336,3,19.953961336,4.2144112136,10.009226632,2727.777658,4.2144112136,2021011285weS:8AM-8PM,,0,04/26/2023
GREAT BARRACUDA,2021011285weS:8AM-8PM,2021112851586520210122,2021,12,5,4,1586520210122006,7,1,we,8837010104,0,2,0,0,0,2,0,0,0,0,8,01,19.953961336,3,19.953961336,2,0,0,0,2021011285weS:8AM-8PM,,0,04/26/2023
BLACKFIN TUNA,2021011285weS:8AM-8PM,2021112851586520210122,2021,12,5,4,1586520210122006,7,1,we,8850030404,1.0536028034,0,0,1,0,0,683.78821941,5.1415816806,0,0,8,01,19.953961336,3,19.953961336,1.0536028034,5.1415816806,683.78821941,1.0536028034,2021011285weS:8AM-8PM,,0,04/26/2023
GREAT BARRACUDA,2021011285weS:8AM-8PM,2021112851586520210122,2021,12,5,4,1586520210122007,7,1,we,8837010104,0,2,0,0,0,2,0,0,0,0,8,01,19.953961336,3,19.953961336,2,0,0,0,2021011285weS:8AM-8PM,,0,04/26/2023
DOLPHIN,2021011285weS:8AM-8PM,2021112851586520210122,2021,12,5,4,1586520210122008,7,1,we,8835290101,0,0,1,0,1,0,0,0,760,3.82,8,01,19.953961336,3,19.953961336,1,3.82,760,1,2021011285weS:8AM-8PM,,0,04/26/2023
,2021011285weS:8AM-8PM,2021112851586520210122,2021,12,5,4,1586520210122009,7,1,we,,0,0,0,0,0,0,0,0,0,0,8,01,19.953961336,3,19.953961336,0,0,0,0,2021011285weS:8AM-8PM,,0,04/26/2023
,2021011285weS:8AM-8PM,2021112851586520210122,2021,12,5,4,1586520210122010,7,1,we,,0,0,0,0,0,0,0,0,0,0,8,01,19.953961336,3,19.953961336,0,0,0,0,2021011285weS:8AM-8PM,,0,04/26/2023
,2021011285weS:8AM-8PM,2021112851586520210122,2021,12,5,4,1586520210122011,7,1,we,,0,0,0,0,0,0,0,0,0,0,8,01,19.953961336,3,19.953961336,0,0,0,0,2021011285weS:8AM-8PM,,0,04/26/2023
CERO,2021011285weS:8AM-8PM,2021112851586520210122,2021,12,5,4,1586520210122012,7,1,we,8850030503,4.2144112136,0,0,4,0,0,2529.700331,8.4920385955,0,0,8,01,19.953961336,3,19.953961336,4.2144112136,8.4920385955,2529.700331,4.2144112136,2021011285weS:8AM-8PM,,0,04/26/2023
SAILFISH,2021011285weS:8AM-8PM,2021112851586520210122,2021,12,5,4,1586520210122012,7,1,we,8850060101,0,1,0,0,0,1,0,0,0,0,8,01,19.953961336,3,19.953961336,1,0,0,0,2021011285weS:8AM-8PM,,0,04/26/2023
SAILFISH,2021011285weS:8AM-8PM,2021112851586520210122,2021,12,5,4,1586520210122013,7,1,we,8850060101,0,1,0,0,0,1,0,0,0,0,8,01,19.953961336,3,19.953961336,1,0,0,0,2021011285weS:8AM-8PM,,0,04/26/2023
DOLPHIN,2021011285weS:8AM-8PM,2021112851586520210122,2021,12,5,4,1586520210122014,7,1,we,8835290101,0,0,1,0,1,0,0,0,625,2.16,8,01,31.394231103,3,31.394231103,1,2.16,625,1,2021011285weS:8AM-8PM,,0,04/26/2023
